key,pharmacy,category,categoryName,categoryWhy,rawName,discriminator,ingredients,negatedComponents,declaredComponentCount,isAssociation,isComplete,concentrationKind,dosageForm,route,pharmaceuticalUnit,conceptOutcome,unknownAxes,mintableIfIngredientKnown,queries,url
easyfarma|https://comparafarma-api.vercel.app/api/go?slug=easyfarma&matchkey=diclofenaco%7c100mg&url=https%3a%2f%2fnuevo.easyfarma.cl%2f104635-diclofenaco-sodico-100-mg-x-8-cap.html&cfmid=cfm-002544,easyfarma,H,TRUNCATED_SOURCE_NAME,la fuente entregó el nombre cortado,Diclofenaco Sódico 100 mg x...,,diclofenaco,,1,false,true,mass-only,,,,ambiguous,form+route+unit,false,diclofenaco 50mg,https://comparafarma-api.vercel.app/api/go?slug=easyfarma&matchKey=diclofenaco%7C100mg&url=https%3A%2F%2Fnuevo.easyfarma.cl%2F104635-diclofenaco-sodico-100-mg-x-8-cap.html&cfmId=CFM-002544
ecofarmacias|https://comparafarma-api.vercel.app/api/go?slug=ecofarmacias&matchkey=diclofenaco%7c30000mg&url=https%3a%2f%2fwww.ecofarmacias.cl%2fproducto%2fdiclofenaco-gel-30g-ascend%2f&cfmid=cfm-002311,ecofarmacias,E,CONCENTRATION_MASS_ONLY_ON_NON_DISCRETE_FORM,"masa absoluta en forma gel, no es concentración completa",Diclofenaco Gel 30g (Ascend),,diclofenaco,,1,false,true,mass-only,gel,topical,,unresolved,unit,false,diclofenaco 50mg,https://comparafarma-api.vercel.app/api/go?slug=ecofarmacias&matchKey=diclofenaco%7C30000mg&url=https%3A%2F%2Fwww.ecofarmacias.cl%2Fproducto%2Fdiclofenaco-gel-30g-ascend%2F&cfmId=CFM-002311
farmex|https://comparafarma-api.vercel.app/api/go?slug=farmex&matchkey=diclotaren%7c30000mg%7c30&url=https%3a%2f%2ffarmex.cl%2fproducts%2fdiclotaren-gel-topico-1-16-x-30-g%3f_pos%3d4%26_psq%3ddiclofenaco%26_psid%3d02ee29693%26_ss%3de&cfmid=cfm-009272,farmex,E,CONCENTRATION_MASS_ONLY_ON_NON_DISCRETE_FORM,"masa absoluta en forma gel, no es concentración completa","Diclotaren (Diclofenaco) gel tópico 1,16% x 30 g",,diclofenaco,,1,false,true,mass-only,gel,topical,,unresolved,unit,false,diclofenaco 50mg,https://comparafarma-api.vercel.app/api/go?slug=farmex&matchKey=diclotaren%7C30000mg%7C30&url=https%3A%2F%2Ffarmex.cl%2Fproducts%2Fdiclotaren-gel-topico-1-16-x-30-g%3F_pos%3D4%26_psq%3Ddiclofenaco%26_psid%3D02ee29693%26_ss%3De&cfmId=CFM-009272
easyfarma|https://comparafarma-api.vercel.app/api/go?slug=easyfarma&matchkey=diclofenaco%7c100mg%7c8&url=https%3a%2f%2fnuevo.easyfarma.cl%2f24623-diclofenaco-100-mg-x-8.html&cfmid=cfm-001093,easyfarma,H,TRUNCATED_SOURCE_NAME,la fuente entregó el nombre cortado,Diclofenaco 100 mg x 8...,,diclofenaco,,1,false,true,mass-only,,,,ambiguous,form+route+unit,false,diclofenaco 50mg,https://comparafarma-api.vercel.app/api/go?slug=easyfarma&matchKey=diclofenaco%7C100mg%7C8&url=https%3A%2F%2Fnuevo.easyfarma.cl%2F24623-diclofenaco-100-mg-x-8.html&cfmId=CFM-001093
farmex|https://comparafarma-api.vercel.app/api/go?slug=farmex&matchkey=diclofenaco%7c30000mg%7c30&url=https%3a%2f%2ffarmex.cl%2fproducts%2fdiclofenaco-sodico-gel-topico-1-x-30-g%3f_pos%3d9%26_psq%3ddiclofenaco%26_psid%3d02ee29693%26_ss%3de&cfmid=cfm-003114,farmex,E,CONCENTRATION_MASS_ONLY_ON_NON_DISCRETE_FORM,"masa absoluta en forma gel, no es concentración completa",Diclofenaco Sódico Gel Tópico 1% x 30 g,,diclofenaco,,1,false,true,mass-only,gel,topical,,unresolved,unit,false,diclofenaco 50mg,https://comparafarma-api.vercel.app/api/go?slug=farmex&matchKey=diclofenaco%7C30000mg%7C30&url=https%3A%2F%2Ffarmex.cl%2Fproducts%2Fdiclofenaco-sodico-gel-topico-1-x-30-g%3F_pos%3D9%26_psq%3Ddiclofenaco%26_psid%3D02ee29693%26_ss%3De&cfmId=CFM-003114
dr-simi|https://comparafarma-api.vercel.app/api/go?slug=dr-simi&matchkey=diclofenaco%7c30000mg&url=https%3a%2f%2fwww.drsimi.cl%2fdiclofenaco-dietilamina-gel-topico-1-30-gr-ch0292%2fp&cfmid=cfm-002311,dr-simi,E,CONCENTRATION_MASS_ONLY_ON_NON_DISCRETE_FORM,"masa absoluta en forma gel, no es concentración completa","Diclofenaco dietilamina 1,16 % gel tópico 30 g",,diclofenaco,,1,false,true,mass-only,gel,topical,,unresolved,unit,false,diclofenaco 50mg,https://comparafarma-api.vercel.app/api/go?slug=dr-simi&matchKey=diclofenaco%7C30000mg&url=https%3A%2F%2Fwww.drsimi.cl%2Fdiclofenaco-dietilamina-gel-topico-1-30-gr-ch0292%2Fp&cfmId=CFM-002311
farmex|https://comparafarma-api.vercel.app/api/go?slug=farmex&matchkey=dicogel%7c30000mg%7c30&url=https%3a%2f%2ffarmex.cl%2fproducts%2fdicogel-1-16-x-30-g%3f_pos%3d6%26_psq%3ddiclofenaco%26_psid%3d02ee29693%26_ss%3de&cfmid=cfm-013854,farmex,C,BRAND_ONLY_NAME_NO_MOLECULE_IN_TEXT,"el nombre solo trae cabecera comercial, ninguna molécula escrita","Dicogel 1,16% x 30 g",dicogel,,,0,false,false,mass-only,,,,unresolved,ing+form+route+unit,false,diclofenaco 50mg,https://comparafarma-api.vercel.app/api/go?slug=farmex&matchKey=dicogel%7C30000mg%7C30&url=https%3A%2F%2Ffarmex.cl%2Fproducts%2Fdicogel-1-16-x-30-g%3F_pos%3D6%26_psq%3Ddiclofenaco%26_psid%3D02ee29693%26_ss%3De&cfmId=CFM-013854
ecofarmacias|https://comparafarma-api.vercel.app/api/go?slug=ecofarmacias&matchkey=diclofenaco%7c60000mg%7c60&url=https%3a%2f%2fwww.ecofarmacias.cl%2fproducto%2fdiclofenaco-dietilamina-60g-hospifarma%2f&cfmid=cfm-009267,ecofarmacias,E,CONCENTRATION_MASS_ONLY_ON_NON_DISCRETE_FORM,"masa absoluta en forma gel, no es concentración completa","Diclofenaco Dietilamina 1,16% gel x 60g Hospifarma",,diclofenaco,,1,false,true,mass-only,gel,topical,,unresolved,unit,false,diclofenaco 50mg,https://comparafarma-api.vercel.app/api/go?slug=ecofarmacias&matchKey=diclofenaco%7C60000mg%7C60&url=https%3A%2F%2Fwww.ecofarmacias.cl%2Fproducto%2Fdiclofenaco-dietilamina-60g-hospifarma%2F&cfmId=CFM-009267
farmex|https://comparafarma-api.vercel.app/api/go?slug=farmex&matchkey=diclofenaco%7c20ml%7c20&url=https%3a%2f%2ffarmex.cl%2fproducts%2fdiclofenaco-sodico-1-5-x-20-ml%3f_pos%3d7%26_psq%3ddiclofenaco%26_psid%3d02ee29693%26_ss%3de&cfmid=cfm-002821,farmex,G,AMBIGUOUS_AGAINST_REGISTRY,"más de un concepto candidato en el registro, sin desempate","Diclofenaco Sódico Suspensión Gotas 1,5% x 20 mL",,diclofenaco,,1,false,true,absent,liquido-oral,oral,,ambiguous,conc+unit,false,diclofenaco 50mg,https://comparafarma-api.vercel.app/api/go?slug=farmex&matchKey=diclofenaco%7C20ml%7C20&url=https%3A%2F%2Ffarmex.cl%2Fproducts%2Fdiclofenaco-sodico-1-5-x-20-ml%3F_pos%3D7%26_psq%3Ddiclofenaco%26_psid%3D02ee29693%26_ss%3De&cfmId=CFM-002821
easyfarma|https://comparafarma-api.vercel.app/api/go?slug=easyfarma&matchkey=diclofenaco%7c20ml&url=https%3a%2f%2fnuevo.easyfarma.cl%2f103238-diclofenaco-gotas-15-20-ml.html&cfmid=cfm-002827,easyfarma,G,AMBIGUOUS_AGAINST_REGISTRY,"más de un concepto candidato en el registro, sin desempate",Diclofenaco gotas 1.5% 20 ml,,diclofenaco,,1,false,true,absent,liquido-oral,oral,,ambiguous,conc+unit,false,diclofenaco 50mg,https://comparafarma-api.vercel.app/api/go?slug=easyfarma&matchKey=diclofenaco%7C20ml&url=https%3A%2F%2Fnuevo.easyfarma.cl%2F103238-diclofenaco-gotas-15-20-ml.html&cfmId=CFM-002827
cruz-verde|https://comparafarma-api.vercel.app/api/go?slug=cruz-verde&matchkey=diclofenaco&url=https%3a%2f%2fwww.cruzverde.cl%2fdiclofenaco-dietilamonio-1-16-gel-topico-30-gr%2f199402.html&cfmid=cfm-002125,cruz-verde,E,CONCENTRATION_MASS_ONLY_ON_NON_DISCRETE_FORM,"masa absoluta en forma gel, no es concentración completa","Diclofenaco Dietilamonio 1,16% Gel Tópico 30 gr",,diclofenaco,,1,false,true,mass-only,gel,topical,,unresolved,unit,false,diclofenaco 50mg,https://comparafarma-api.vercel.app/api/go?slug=cruz-verde&matchKey=diclofenaco&url=https%3A%2F%2Fwww.cruzverde.cl%2Fdiclofenaco-dietilamonio-1-16-gel-topico-30-gr%2F199402.html&cfmId=CFM-002125
ecofarmacias|https://comparafarma-api.vercel.app/api/go?slug=ecofarmacias&matchkey=diclofenaco%7c75mg%7c5&url=https%3a%2f%2fwww.ecofarmacias.cl%2fproducto%2fdiclofenaco-75mg-inyectable-5-ampollas%2f&cfmid=cfm-002830,ecofarmacias,E,CONCENTRATION_MASS_ONLY_ON_NON_DISCRETE_FORM,"masa absoluta en forma inyectable, no es concentración completa",Diclofenaco 75mg Inyectable 5 Ampollas,,diclofenaco,,1,false,true,mass-only,inyectable,parenteral,ampolla,unresolved,,false,diclofenaco 50mg,https://comparafarma-api.vercel.app/api/go?slug=ecofarmacias&matchKey=diclofenaco%7C75mg%7C5&url=https%3A%2F%2Fwww.ecofarmacias.cl%2Fproducto%2Fdiclofenaco-75mg-inyectable-5-ampollas%2F&cfmId=CFM-002830
salcobrand|https://comparafarma-api.vercel.app/api/go?slug=salcobrand&matchkey=diclofenaco%7c30000mg&url=https%3a%2f%2fsalcobrand.cl%2fproducts%2fdiclofenaco-gel-30g%3fdefault_sku%3d1218197&cfmid=cfm-002311,salcobrand,E,CONCENTRATION_MASS_ONLY_ON_NON_DISCRETE_FORM,"masa absoluta en forma gel, no es concentración completa",Diclofenaco Gel 30g,,diclofenaco,,1,false,true,mass-only,gel,topical,,unresolved,unit,false,diclofenaco 50mg,https://comparafarma-api.vercel.app/api/go?slug=salcobrand&matchKey=diclofenaco%7C30000mg&url=https%3A%2F%2Fsalcobrand.cl%2Fproducts%2Fdiclofenaco-gel-30g%3Fdefault_sku%3D1218197&cfmId=CFM-002311
ecofarmacias|https://comparafarma-api.vercel.app/api/go?slug=ecofarmacias&matchkey=diflam&url=https%3a%2f%2fwww.ecofarmacias.cl%2fproducto%2fdiflam-diclofenaco-dietilamina-gel-topico-116-60-gr%2f&cfmid=cfm-009268,ecofarmacias,E,CONCENTRATION_MASS_ONLY_ON_NON_DISCRETE_FORM,"masa absoluta en forma gel, no es concentración completa","Diflam Diclofenaco dietilamina Gel Topico 1,16 60 Gr",,diclofenaco,,1,false,true,mass-only,gel,topical,,unresolved,unit,false,diclofenaco 50mg,https://comparafarma-api.vercel.app/api/go?slug=ecofarmacias&matchKey=diflam&url=https%3A%2F%2Fwww.ecofarmacias.cl%2Fproducto%2Fdiflam-diclofenaco-dietilamina-gel-topico-116-60-gr%2F&cfmId=CFM-009268
farmex|https://comparafarma-api.vercel.app/api/go?slug=farmex&matchkey=diclac%7c60000mg%7c60&url=https%3a%2f%2ffarmex.cl%2fproducts%2fdiclac-gel-60%3f_pos%3d3%26_psq%3ddiclofenaco%26_psid%3d02ee29693%26_ss%3de&cfmid=cfm-006694,farmex,C,BRAND_ONLY_NAME_NO_MOLECULE_IN_TEXT,"el nombre solo trae cabecera comercial, ninguna molécula escrita","Diclac Gel Tópico 1,16 x 60 g",diclac,,,0,false,false,mass-only,gel,topical,,unresolved,ing+unit,false,diclofenaco 50mg,https://comparafarma-api.vercel.app/api/go?slug=farmex&matchKey=diclac%7C60000mg%7C60&url=https%3A%2F%2Ffarmex.cl%2Fproducts%2Fdiclac-gel-60%3F_pos%3D3%26_psq%3Ddiclofenaco%26_psid%3D02ee29693%26_ss%3De&cfmId=CFM-006694
farmex|https://comparafarma-api.vercel.app/api/go?slug=farmex&matchkey=diclofenaco%7c75mg%7c5&url=https%3a%2f%2ffarmex.cl%2fproducts%2fdiclofenaco-caja-diclofenaco-sodico%3f_pos%3d1%26_psq%3ddiclofenaco%26_psid%3d02ee29693%26_ss%3de&cfmid=cfm-002830,farmex,E,CONCENTRATION_MASS_ONLY_ON_NON_DISCRETE_FORM,"masa absoluta en forma inyectable, no es concentración completa",Diclofenaco Sodico 75 mg x 5 Ampollas,,diclofenaco,,1,false,true,mass-only,inyectable,parenteral,ampolla,unresolved,,false,diclofenaco 50mg,https://comparafarma-api.vercel.app/api/go?slug=farmex&matchKey=diclofenaco%7C75mg%7C5&url=https%3A%2F%2Ffarmex.cl%2Fproducts%2Fdiclofenaco-caja-diclofenaco-sodico%3F_pos%3D1%26_psq%3Ddiclofenaco%26_psid%3D02ee29693%26_ss%3De&cfmId=CFM-002830
cruz-verde|https://comparafarma-api.vercel.app/api/go?slug=cruz-verde&matchkey=dicogel&url=https%3a%2f%2fwww.cruzverde.cl%2fdicogel-diclofenaco-dietilamonio-1-16-gel-topico-30-gr%2f193076.html&cfmid=cfm-003958,cruz-verde,E,CONCENTRATION_MASS_ONLY_ON_NON_DISCRETE_FORM,"masa absoluta en forma gel, no es concentración completa","Dicogel Diclofenaco Dietilamonio 1,16% Gel Tópico 30 gr",,diclofenaco,,1,false,true,mass-only,gel,topical,,unresolved,unit,false,diclofenaco 50mg,https://comparafarma-api.vercel.app/api/go?slug=cruz-verde&matchKey=dicogel&url=https%3A%2F%2Fwww.cruzverde.cl%2Fdicogel-diclofenaco-dietilamonio-1-16-gel-topico-30-gr%2F193076.html&cfmId=CFM-003958
dr-simi|https://comparafarma-api.vercel.app/api/go?slug=dr-simi&matchkey=merpal%7c110ml&url=https%3a%2f%2fwww.drsimi.cl%2fmerpal-diclofenaco-dietilamina-1-16-solucion-topica-spray-110-ml%2fp&cfmid=cfm-002309,dr-simi,G,AMBIGUOUS_AGAINST_REGISTRY,"más de un concepto candidato en el registro, sin desempate","Merpal diclofenaco  1,16 % solución tópica spray 110 mL",,diclofenaco,,1,false,true,absent,liquido-oral,oral,,ambiguous,conc+unit,false,diclofenaco 50mg,https://comparafarma-api.vercel.app/api/go?slug=dr-simi&matchKey=merpal%7C110ml&url=https%3A%2F%2Fwww.drsimi.cl%2Fmerpal-diclofenaco-dietilamina-1-16-solucion-topica-spray-110-ml%2Fp&cfmId=CFM-002309
cruz-verde|https://comparafarma-api.vercel.app/api/go?slug=cruz-verde&matchkey=diclofenaco%7c75mg%7c5&url=https%3a%2f%2fwww.cruzverde.cl%2fdiclofenaco-diclofenaco-sodico-75-mg-5-ampollas%2f199350.html&cfmid=cfm-002830,cruz-verde,E,CONCENTRATION_MASS_ONLY_ON_NON_DISCRETE_FORM,"masa absoluta en forma inyectable, no es concentración completa",Diclofenaco  Diclofenaco Sodico 75 mg 5 Ampollas,,diclofenaco,,1,false,true,mass-only,inyectable,parenteral,ampolla,unresolved,,false,diclofenaco 50mg,https://comparafarma-api.vercel.app/api/go?slug=cruz-verde&matchKey=diclofenaco%7C75mg%7C5&url=https%3A%2F%2Fwww.cruzverde.cl%2Fdiclofenaco-diclofenaco-sodico-75-mg-5-ampollas%2F199350.html&cfmId=CFM-002830
farmex|https://comparafarma-api.vercel.app/api/go?slug=farmex&matchkey=merpal%7c110ml%7c110&url=https%3a%2f%2ffarmex.cl%2fproducts%2fmerpal-solucion-topica-spray-1-16-x-110-ml%3f_pos%3d2%26_psq%3ddiclofenaco%26_psid%3d02ee29693%26_ss%3de&cfmid=cfm-002308,farmex,G,AMBIGUOUS_AGAINST_REGISTRY,"más de un concepto candidato en el registro, sin desempate","Merpal Solución Tópica Spray Diclofenaco 1,16% x 110 mL",,diclofenaco,,1,false,true,absent,liquido-oral,oral,,ambiguous,conc+unit,false,diclofenaco 50mg,https://comparafarma-api.vercel.app/api/go?slug=farmex&matchKey=merpal%7C110ml%7C110&url=https%3A%2F%2Ffarmex.cl%2Fproducts%2Fmerpal-solucion-topica-spray-1-16-x-110-ml%3F_pos%3D2%26_psq%3Ddiclofenaco%26_psid%3D02ee29693%26_ss%3De&cfmId=CFM-002308
ahumada|https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchkey=diclofenaco%7c20ml%7c20&url=https%3a%2f%2fwww.farmaciasahumada.cl%2fdiclofenaco-sodico-1.5-x-20-ml-suspension-oral-para-gotas-chile-82057.html&cfmid=cfm-002821,ahumada,G,AMBIGUOUS_AGAINST_REGISTRY,"más de un concepto candidato en el registro, sin desempate",Diclofenaco Sodico 1.5 % x 20 ml Suspensión Oral para Gotas CHILE,,diclofenaco,,1,false,true,absent,liquido-oral,oral,,ambiguous,conc+unit,false,diclofenaco 50mg,https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchKey=diclofenaco%7C20ml%7C20&url=https%3A%2F%2Fwww.farmaciasahumada.cl%2Fdiclofenaco-sodico-1.5-x-20-ml-suspension-oral-para-gotas-chile-82057.html&cfmId=CFM-002821
salcobrand|https://comparafarma-api.vercel.app/api/go?slug=salcobrand&matchkey=diclofenaco%7c20ml&url=https%3a%2f%2fsalcobrand.cl%2fproducts%2fdiclofenaco-sodico-1-5-oral-gotas-20ml%3fdefault_sku%3d430375&cfmid=cfm-002827,salcobrand,G,AMBIGUOUS_AGAINST_REGISTRY,"más de un concepto candidato en el registro, sin desempate",Diclofenaco Sódico 1.5% Oral Gotas 20ml,,diclofenaco,,1,false,true,absent,liquido-oral,oral,,ambiguous,conc+unit,false,diclofenaco 50mg,https://comparafarma-api.vercel.app/api/go?slug=salcobrand&matchKey=diclofenaco%7C20ml&url=https%3A%2F%2Fsalcobrand.cl%2Fproducts%2Fdiclofenaco-sodico-1-5-oral-gotas-20ml%3Fdefault_sku%3D430375&cfmId=CFM-002827
ahumada|https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchkey=promerpal%7c140mg%7c10&url=https%3a%2f%2fwww.farmaciasahumada.cl%2fpromerpal-140-mg-x-10-capsulas-de-liberacion-prolongada-72039.html&cfmid=cfm-002307,ahumada,C,BRAND_ONLY_NAME_NO_MOLECULE_IN_TEXT,"el nombre solo trae cabecera comercial, ninguna molécula escrita",Promerpal 140 mg x 10 Cápsulas de Liberación Prolongada,promerpal,,,0,false,false,mass-only,capsula,oral,capsula,unresolved,ing,true,diclofenaco 50mg,https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchKey=promerpal%7C140mg%7C10&url=https%3A%2F%2Fwww.farmaciasahumada.cl%2Fpromerpal-140-mg-x-10-capsulas-de-liberacion-prolongada-72039.html&cfmId=CFM-002307
ecofarmacias|https://comparafarma-api.vercel.app/api/go?slug=ecofarmacias&matchkey=flexfull&url=https%3a%2f%2fwww.ecofarmacias.cl%2fproducto%2fflexfull-diclofenaco-gel-35gr%2f&cfmid=cfm-007101,ecofarmacias,E,CONCENTRATION_MASS_ONLY_ON_NON_DISCRETE_FORM,"masa absoluta en forma gel, no es concentración completa",FlexFull Diclofenaco Gel 35Gr,,diclofenaco,,1,false,true,mass-only,gel,topical,,unresolved,unit,false,diclofenaco 50mg,https://comparafarma-api.vercel.app/api/go?slug=ecofarmacias&matchKey=flexfull&url=https%3A%2F%2Fwww.ecofarmacias.cl%2Fproducto%2Fflexfull-diclofenaco-gel-35gr%2F&cfmId=CFM-007101
ahumada|https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchkey=flexfull&url=https%3a%2f%2fwww.farmaciasahumada.cl%2fflexfull-gel-35gr-90529.html&cfmid=cfm-007101,ahumada,C,BRAND_ONLY_NAME_NO_MOLECULE_IN_TEXT,"el nombre solo trae cabecera comercial, ninguna molécula escrita",Flexfull Gel 35Gr,flexfull,,,0,false,false,mass-only,gel,topical,,unresolved,ing+unit,false,diclofenaco 50mg,https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchKey=flexfull&url=https%3A%2F%2Fwww.farmaciasahumada.cl%2Fflexfull-gel-35gr-90529.html&cfmId=CFM-007101
ahumada|https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchkey=diclac%7c60000mg%7c60&url=https%3a%2f%2fwww.farmaciasahumada.cl%2fdiclac-1-16-x-60-g-gel-topico-65341.html&cfmid=cfm-006694,ahumada,C,BRAND_ONLY_NAME_NO_MOLECULE_IN_TEXT,"el nombre solo trae cabecera comercial, ninguna molécula escrita","Diclac 1,16 % x 60 g Gel Tópico",diclac,,,0,false,false,mass-only,gel,topical,,unresolved,ing+unit,false,diclofenaco 50mg,https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchKey=diclac%7C60000mg%7C60&url=https%3A%2F%2Fwww.farmaciasahumada.cl%2Fdiclac-1-16-x-60-g-gel-topico-65341.html&cfmId=CFM-006694
salcobrand|https://comparafarma-api.vercel.app/api/go?slug=salcobrand&matchkey=diclofenaco%7c75mg%7c5&url=https%3a%2f%2fsalcobrand.cl%2fproducts%2fhospifarma-diclofenaco-75mg-inyectable-5-ampollas%3fdefault_sku%3d2636071&cfmid=cfm-002830,salcobrand,E,CONCENTRATION_MASS_ONLY_ON_NON_DISCRETE_FORM,"masa absoluta en forma inyectable, no es concentración completa",Diclofenaco 75mg Inyectable 5 Ampollas,,diclofenaco,,1,false,true,mass-only,inyectable,parenteral,ampolla,unresolved,,false,diclofenaco 50mg,https://comparafarma-api.vercel.app/api/go?slug=salcobrand&matchKey=diclofenaco%7C75mg%7C5&url=https%3A%2F%2Fsalcobrand.cl%2Fproducts%2Fhospifarma-diclofenaco-75mg-inyectable-5-ampollas%3Fdefault_sku%3D2636071&cfmId=CFM-002830
ahumada|https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchkey=merpal%7c110ml%7c110&url=https%3a%2f%2fwww.farmaciasahumada.cl%2fmerpal-1-16-x-110-ml-spray-solucion-topica-60206.html&cfmid=cfm-002308,ahumada,C,BRAND_ONLY_NAME_NO_MOLECULE_IN_TEXT,"el nombre solo trae cabecera comercial, ninguna molécula escrita","Merpal 1,16 % x 110 mL Spray Solucion Topica",merpal,,,0,false,false,absent,liquido-oral,oral,,unresolved,ing+conc+unit,false,diclofenaco 50mg,https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchKey=merpal%7C110ml%7C110&url=https%3A%2F%2Fwww.farmaciasahumada.cl%2Fmerpal-1-16-x-110-ml-spray-solucion-topica-60206.html&cfmId=CFM-002308
salcobrand|https://comparafarma-api.vercel.app/api/go?slug=salcobrand&matchkey=diclac%7c60000mg&url=https%3a%2f%2fsalcobrand.cl%2fproducts%2fdiclac-diclofenaco-1-16-gel-topico-60g%3fdefault_sku%3d3400134&cfmid=cfm-009022,salcobrand,E,CONCENTRATION_MASS_ONLY_ON_NON_DISCRETE_FORM,"masa absoluta en forma gel, no es concentración completa",Diclac Diclofenaco 1.16% Gel Tópico 60g,,diclofenaco,,1,false,true,mass-only,gel,topical,,unresolved,unit,false,diclofenaco 50mg,https://comparafarma-api.vercel.app/api/go?slug=salcobrand&matchKey=diclac%7C60000mg&url=https%3A%2F%2Fsalcobrand.cl%2Fproducts%2Fdiclac-diclofenaco-1-16-gel-topico-60g%3Fdefault_sku%3D3400134&cfmId=CFM-009022
salcobrand|https://comparafarma-api.vercel.app/api/go?slug=salcobrand&matchkey=merpal%7c110ml&url=https%3a%2f%2fsalcobrand.cl%2fproducts%2fmerpal-diclofenaco-spray-110ml%3fdefault_sku%3d900004&cfmid=cfm-002309,salcobrand,G,AMBIGUOUS_AGAINST_REGISTRY,"más de un concepto candidato en el registro, sin desempate",Merpal Diclofenaco Spray 110ml,,diclofenaco,,1,false,true,absent,,,,ambiguous,conc+form+route+unit,false,diclofenaco 50mg,https://comparafarma-api.vercel.app/api/go?slug=salcobrand&matchKey=merpal%7C110ml&url=https%3A%2F%2Fsalcobrand.cl%2Fproducts%2Fmerpal-diclofenaco-spray-110ml%3Fdefault_sku%3D900004&cfmId=CFM-002309
cruz-verde|https://comparafarma-api.vercel.app/api/go?slug=cruz-verde&matchkey=merpal&url=https%3a%2f%2fwww.cruzverde.cl%2fmerpal-diclofenaco-dietilamonio-1-gel-topico-60-gr%2f111104.html&cfmid=cfm-003807,cruz-verde,E,CONCENTRATION_MASS_ONLY_ON_NON_DISCRETE_FORM,"masa absoluta en forma gel, no es concentración completa",Merpal Diclofenaco Dietilamonio 1% Gel Tópico 60 gr,,diclofenaco,,1,false,true,mass-only,gel,topical,,unresolved,unit,false,diclofenaco 50mg,https://comparafarma-api.vercel.app/api/go?slug=cruz-verde&matchKey=merpal&url=https%3A%2F%2Fwww.cruzverde.cl%2Fmerpal-diclofenaco-dietilamonio-1-gel-topico-60-gr%2F111104.html&cfmId=CFM-003807
farmex|https://comparafarma-api.vercel.app/api/go?slug=farmex&matchkey=lertus%7c60000mg%7c60&url=https%3a%2f%2ffarmex.cl%2fproducts%2flertus-gel-1-x-60-g%3f_pos%3d8%26_psq%3ddiclofenaco%26_psid%3d02ee29693%26_ss%3de&cfmid=cfm-002523,farmex,C,BRAND_ONLY_NAME_NO_MOLECULE_IN_TEXT,"el nombre solo trae cabecera comercial, ninguna molécula escrita",Lertus Gel 1% x 60 g,lertus,,,0,false,false,mass-only,gel,topical,,unresolved,ing+unit,false,diclofenaco 50mg,https://comparafarma-api.vercel.app/api/go?slug=farmex&matchKey=lertus%7C60000mg%7C60&url=https%3A%2F%2Ffarmex.cl%2Fproducts%2Flertus-gel-1-x-60-g%3F_pos%3D8%26_psq%3Ddiclofenaco%26_psid%3D02ee29693%26_ss%3De&cfmId=CFM-002523
ahumada|https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchkey=merpal%7c60000mg%7c60&url=https%3a%2f%2fwww.farmaciasahumada.cl%2fmerpal-1-16-x-60-g-gel-topico-18555.html&cfmid=cfm-002312,ahumada,C,BRAND_ONLY_NAME_NO_MOLECULE_IN_TEXT,"el nombre solo trae cabecera comercial, ninguna molécula escrita","Merpal 1,16 % x 60 g Gel Topico",merpal,,,0,false,false,mass-only,gel,topical,,unresolved,ing+unit,false,diclofenaco 50mg,https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchKey=merpal%7C60000mg%7C60&url=https%3A%2F%2Fwww.farmaciasahumada.cl%2Fmerpal-1-16-x-60-g-gel-topico-18555.html&cfmId=CFM-002312
ahumada|https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchkey=merpal%7c20ml%7c20&url=https%3a%2f%2fwww.farmaciasahumada.cl%2fmerpal-15-mg-ml-x-20-ml-suspension-oral-para-gotas-21486.html&cfmid=cfm-002310,ahumada,C,BRAND_ONLY_NAME_NO_MOLECULE_IN_TEXT,"el nombre solo trae cabecera comercial, ninguna molécula escrita",Merpal 15 mg/mL x 20 mL Suspensión Oral Para Gotas,merpal,,,0,false,false,ratio,liquido-oral,oral,,unresolved,ing+unit,true,diclofenaco 50mg,https://comparafarma-api.vercel.app/api/go?slug=ahumada&matchKey=merpal%7C20ml%7C20&url=https%3A%2F%2Fwww.farmaciasahumada.cl%2Fmerpal-15-mg-ml-x-20-ml-suspension-oral-para-gotas-21486.html&cfmId=CFM-002310
